Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Delivery_Risk,Distance_km,Pickup_Delay_Minutes,Rush_Hour,Order_Hour
36,4.7,0.0,0.0,0.05,0.05,1900-01-01 21:40:00,1900-01-01 21:50:00,Sunny,Jam,scooter,Metropolitian,Clothing,MEDIUM,7.8626681674103684,10.0,0,21
32,4.4,21.175104,72.804342,21.305104,72.934342,1900-01-01 20:25:00,1900-01-01 20:40:00,Fog,Jam,motorcycle,Other,Clothing,HIGH,19.760798007029955,15.0,1,20
35,4.9,19.22384,72.841347,19.27384,72.891347,1900-01-01 17:35:00,1900-01-01 17:40:00,Sunny,Medium,scooter,Metropolitian,Apparel,MEDIUM,7.646049300624619,5.0,1,17
20,4.8,10.994136,76.963303,11.104136,77.073303,1900-01-01 20:20:00,1900-01-01 20:25:00,Windy,Jam,motorcycle,Metropolitian,Pet Supplies,HIGH,17.138295790540273,5.0,1,20
39,4.8,11.001753,76.986241,11.111753,77.096241,1900-01-01 18:10:00,1900-01-01 18:25:00,Sunny,Medium,motorcycle,Metropolitian,Apparel,MEDIUM,17.138077427627362,15.0,1,18
39,5.0,10.994136,76.963303,11.004136,76.973303,1900-01-01 08:30:00,1900-01-01 08:45:00,Sunny,Low,scooter,Metropolitian,Grocery,MEDIUM,1.558157003350965,15.0,1,8
29,4.0,18.569156,73.774723,18.579156,73.784723,1900-01-01 09:20:00,1900-01-01 09:30:00,Stormy,Low,motorcycle,Urban,Toys,LOW,1.532126284558822,10.0,1,9
37,4.5,12.321214,76.621094,12.431214,76.731094,1900-01-01 19:15:00,1900-01-01 19:20:00,Cloudy,Jam,motorcycle,Metropolitian,Clothing,HIGH,17.098061238904577,5.0,1,19
26,4.6,22.311603,73.165012,22.381603,73.235012,1900-01-01 19:30:00,1900-01-01 19:45:00,Stormy,Jam,scooter,Metropolitian,Outdoors,HIGH,10.602459395149559,15.0,1,19
37,4.9,0.0,0.0,0.11,0.11,1900-01-01 20:00:00,1900-01-01 20:15:00,Fog,Jam,scooter,Metropolitian,Home,HIGH,17.29786575291325,15.0,1,20
25,4.5,12.310972,76.659264,12.340972,76.689264,1900-01-01 00:00:00,1900-01-01 00:15:00,Windy,Low,motorcycle,Urban,Clothing,MEDIUM,4.663545220953049,15.0,0,0
20,5.0,19.12663,72.829976,19.16663,72.869976,1900-01-01 16:35:00,1900-01-01 16:45:00,Cloudy,Medium,motorcycle,Urban,Shoes,MEDIUM,6.118630884411828,10.0,0,16
29,4.9,22.751234,75.88949,22.881234,76.01949,1900-01-01 20:25:00,1900-01-01 20:40:00,Fog,Jam,motorcycle,Metropolitian,Outdoors,HIGH,19.659414837287816,15.0,1,20
25,4.6,18.56245,73.916619,18.69245,74.046619,1900-01-01 18:45:00,1900-01-01 19:00:00,Sandstorms,Medium,scooter,Urban,Jewelry,MEDIUM,19.914688541860464,15.0,1,18
29,4.8,13.045479,80.23311,13.065479,80.25311,1900-01-01 10:20:00,1900-01-01 10:35:00,Cloudy,Low,scooter,Urban,Shoes,MEDIUM,3.104686366913198,15.0,1,10
28,4.7,22.75004,75.902847,22.80004,75.952847,1900-01-01 22:45:00,1900-01-01 23:00:00,Fog,Low,scooter,Metropolitian,Sports,MEDIUM,7.562364213495182,15.0,0,22
22,4.9,22.745536,75.893106,22.855536,76.003106,1900-01-01 20:30:00,1900-01-01 20:35:00,Cloudy,Jam,motorcycle,Semi-Urban,Toys,HIGH,16.635770753608117,5.0,1,20
38,4.8,21.170798,72.790489,21.190798,72.810489,1900-01-01 09:00:00,1900-01-01 09:10:00,Windy,Low,van,Urban,Books,LOW,3.040691139804583,10.0,1,9
34,4.7,21.173493,72.801953,21.213493,72.841953,1900-01-01 13:10:00,1900-01-01 13:25:00,Stormy,High,scooter,Metropolitian,Cosmetics,HIGH,6.081139317039227,15.0,0,13
30,4.1,13.091809,80.219104,13.141809,80.269104,1900-01-01 22:50:00,1900-01-01 22:55:00,Sandstorms,Low,motorcycle,Metropolitian,Home,MEDIUM,7.760775621293748,5.0,0,22
37,4.3,15.303897,73.914336,15.393897,74.004336,1900-01-01 18:25:00,1900-01-01 18:40:00,Sandstorms,Medium,scooter,Metropolitian,Apparel,MEDIUM,13.902692073631458,15.0,1,18
34,3.5,26.921411,75.793604,27.011411,75.883604,1900-01-01 23:15:00,1900-01-01 23:30:00,Fog,Low,scooter,Metropolitian,Sports,MEDIUM,13.405500819757053,15.0,0,23
37,3.8,26.956431,75.776649,27.086431,75.906649,1900-01-01 20:00:00,1900-01-01 20:05:00,Windy,Jam,scooter,Metropolitian,Cosmetics,HIGH,19.359307695551315,5.0,1,20
21,4.9,17.426228,78.407495,17.436228,78.417495,1900-01-01 12:00:00,1900-01-01 12:10:00,Sunny,High,scooter,Urban,Books,MEDIUM,1.5368503798527686,10.0,0,12
33,4.1,23.39925,85.390464,23.52925,85.520464,1900-01-01 22:10:00,1900-01-01 22:25:00,Fog,Low,scooter,Metropolitian,Clothing,MEDIUM,19.61592696438906,15.0,0,22
36,3.7,23.416792,85.316842,23.506792,85.406842,1900-01-01 19:20:00,1900-01-01 19:30:00,Sandstorms,Jam,scooter,Metropolitian,Toys,HIGH,13.58037387628081,10.0,1,19
29,4.9,27.16185,78.040165,27.17185,78.050165,1900-01-01 10:30:00,1900-01-01 10:40:00,Sandstorms,Low,scooter,Urban,Cosmetics,LOW,1.4883231072644927,10.0,1,10
35,4.7,12.981615,80.231598,13.001615,80.251598,1900-01-01 11:00:00,1900-01-01 11:05:00,Sunny,Low,scooter,Other,Toys,LOW,3.1050761845071997,5.0,0,11
30,4.6,23.333017,85.3172,23.383017,85.3672,1900-01-01 18:35:00,1900-01-01 18:45:00,Cloudy,Medium,scooter,Metropolitian,Home,MEDIUM,7.547357671334428,10.0,1,18
34,3.8,30.893234,75.82172,31.023234,75.95172,1900-01-01 21:35:00,1900-01-01 21:40:00,Windy,Jam,scooter,Metropolitian,Skincare,HIGH,19.04256388774231,5.0,0,21
27,4.8,12.972532,77.608179,12.982532,77.618179,1900-01-01 08:35:00,1900-01-01 08:45:00,Fog,Low,scooter,Other,Kitchen,LOW,1.5525809531930488,10.0,1,8
33,4.9,26.479108,80.315042,26.529108,80.365042,1900-01-01 22:00:00,1900-01-01 22:15:00,Sandstorms,Jam,motorcycle,Metropolitian,Pet Supplies,HIGH,7.460943738451496,15.0,0,22
27,4.7,12.972532,77.608179,13.022532,77.658179,1900-01-01 21:30:00,1900-01-01 21:45:00,Fog,Jam,motorcycle,Metropolitian,Books,HIGH,7.76260023979046,15.0,0,21
28,4.4,22.310329,73.169083,22.330329,73.189083,1900-01-01 09:40:00,1900-01-01 09:50:00,Sandstorms,Low,motorcycle,Urban,Skincare,LOW,3.0295373875693077,10.0,1,9
27,4.1,17.431668,78.408321,17.481668,78.458321,1900-01-01 20:35:00,1900-01-01 20:45:00,Fog,Jam,scooter,Metropolitian,Kitchen,HIGH,7.683740930982834,10.0,1,20
23,4.8,10.027364,76.308258,10.107364,76.388258,1900-01-01 21:30:00,1900-01-01 21:40:00,Sunny,Jam,scooter,Metropolitian,Pet Supplies,HIGH,12.483795219584591,10.0,0,21
25,5.0,22.725748,75.898497,22.735747,75.908497,1900-01-01 08:50:00,1900-01-01 09:05:00,Stormy,Low,scooter,Urban,Shoes,MEDIUM,1.5126165219143393,15.0,1,8
24,4.9,23.374989,85.335486,23.464989,85.425486,1900-01-01 20:30:00,1900-01-01 20:35:00,Sunny,Jam,scooter,Urban,Kitchen,HIGH,13.582337494193219,5.0,1,20
29,5.0,18.593481,73.785901,18.673481,73.865901,1900-01-01 20:35:00,1900-01-01 20:50:00,Sunny,Jam,motorcycle,Metropolitian,Snacks,HIGH,12.25498831107492,15.0,1,20
26,4.8,26.921411,75.793604,27.011411,75.883604,1900-01-01 19:30:00,1900-01-01 19:40:00,Windy,Jam,motorcycle,Metropolitian,Sports,HIGH,13.405500819757053,10.0,1,19
38,4.2,11.008638,76.984311,11.118638,77.094311,1900-01-01 19:45:00,1900-01-01 20:00:00,Cloudy,Jam,motorcycle,Urban,Clothing,HIGH,17.13787992418603,15.0,1,19
37,4.6,18.927584,72.832585,18.947584,72.852585,1900-01-01 08:35:00,1900-01-01 08:50:00,Fog,Low,scooter,Urban,Grocery,MEDIUM,3.061134013686154,15.0,1,8
37,4.7,12.933284,77.615428,13.013284,77.695428,1900-01-01 19:25:00,1900-01-01 19:40:00,Sandstorms,Jam,motorcycle,Metropolitian,Apparel,HIGH,12.420750390870992,15.0,1,19
39,4.9,0.0,0.0,0.13,0.13,1900-01-01 21:00:00,1900-01-01 21:05:00,Sandstorms,Jam,motorcycle,Urban,Cosmetics,HIGH,20.44292976252901,5.0,0,21
25,4.9,30.905562,75.832841,30.945562,75.872841,1900-01-01 16:30:00,1900-01-01 16:45:00,Stormy,Medium,van,Metropolitian,Skincare,MEDIUM,5.860100551762357,15.0,0,16
39,4.1,26.902908,75.792934,27.032908,75.922934,1900-01-01 19:15:00,1900-01-01 19:30:00,Stormy,Jam,motorcycle,Urban,Snacks,HIGH,19.36338532965707,15.0,1,19
30,4.6,12.913041,77.683237,12.933041,77.703237,1900-01-01 10:35:00,1900-01-01 10:50:00,Stormy,Low,van,Metropolitian,Apparel,MEDIUM,3.1054927165608044,15.0,1,10
21,4.3,0.0,0.0,0.02,0.02,1900-01-01 11:10:00,1900-01-01 11:25:00,Fog,High,motorcycle,Metropolitian,Clothing,HIGH,3.145067434621583,15.0,0,11
32,4.6,9.985497,76.276999,9.995497,76.286999,1900-01-01 11:00:00,1900-01-01 11:10:00,Stormy,Low,scooter,Metropolitian,Jewelry,LOW,1.5606567477133677,10.0,0,11
30,4.8,10.035573,76.336958,10.145573,76.446958,1900-01-01 22:40:00,1900-01-01 22:45:00,Sunny,Low,motorcycle,Urban,Cosmetics,MEDIUM,17.164609401577046,5.0,0,22
22,4.6,18.543626,73.905101,18.553626,73.915101,1900-01-01 11:40:00,1900-01-01 11:55:00,Fog,High,scooter,Urban,Kitchen,HIGH,1.5322347904951212,15.0,0,11
35,4.8,27.159795,78.04299,27.269795,78.15299,1900-01-01 19:50:00,1900-01-01 20:05:00,Fog,Jam,motorcycle,Metropolitian,Home,HIGH,16.36844353863734,15.0,1,19
34,4.7,12.321214,76.621094,12.381214,76.681094,1900-01-01 18:50:00,1900-01-01 19:00:00,Sandstorms,Medium,motorcycle,Metropolitian,Grocery,MEDIUM,9.326651352175686,10.0,1,18
38,4.7,23.353783,85.326967,23.363783,85.336967,1900-01-01 10:25:00,1900-01-01 10:35:00,Sandstorms,Low,van,Metropolitian,Electronics,LOW,1.5094675843674927,10.0,1,10
30,4.6,21.186608,72.794136,21.266608,72.874136,1900-01-01 18:35:00,1900-01-01 18:45:00,Sunny,Medium,motorcycle,Metropolitian,Sports,MEDIUM,12.161009703058802,10.0,1,18
32,4.9,11.010375,76.95295,11.080375,77.02295,1900-01-01 00:00:00,1900-01-01 00:05:00,Sandstorms,Low,motorcycle,Metropolitian,Grocery,MEDIUM,10.906257371571431,5.0,0,0
24,4.4,11.010375,76.95295,11.090375,77.03295,1900-01-01 19:10:00,1900-01-01 19:15:00,Cloudy,Jam,motorcycle,Urban,Home,HIGH,12.46418980459395,5.0,1,19
25,4.0,13.02978,80.208812,13.15978,80.338812,1900-01-01 18:10:00,1900-01-01 18:15:00,Sandstorms,Medium,motorcycle,Metropolitian,Home,MEDIUM,20.178893713604943,5.0,1,18
38,4.9,15.585658,73.743606,15.595658,73.753606,1900-01-01 08:20:00,1900-01-01 08:35:00,Fog,Low,scooter,Metropolitian,Apparel,MEDIUM,1.5438752136159457,15.0,1,8
32,3.5,12.986047,80.218114,13.096047,80.328114,1900-01-01 21:10:00,1900-01-01 21:20:00,Sandstorms,Jam,motorcycle,Urban,Sports,HIGH,17.076258901182708,10.0,0,21
23,4.6,17.431477,78.40035,17.521477,78.49035,1900-01-01 19:55:00,1900-01-01 20:00:00,Sunny,Jam,motorcycle,Metropolitian,Sports,HIGH,13.830016226508361,5.0,1,19
38,4.3,21.173493,72.801953,21.253493,72.881953,1900-01-01 20:15:00,1900-01-01 20:20:00,Sunny,Jam,motorcycle,Metropolitian,Cosmetics,HIGH,12.161512247541806,5.0,1,20
22,4.4,17.411028,78.329645,17.451028,78.369645,1900-01-01 15:00:00,1900-01-01 15:05:00,Stormy,High,motorcycle,Urban,Shoes,HIGH,6.1474046526362285,5.0,0,15
28,4.8,23.353783,85.326967,23.423783,85.396967,1900-01-01 20:20:00,1900-01-01 20:35:00,Stormy,Jam,motorcycle,Metropolitian,Home,HIGH,10.565179206181494,15.0,1,20
34,4.7,13.058616,80.264151,13.068616,80.274151,1900-01-01 10:00:00,1900-01-01 10:15:00,Fog,Low,motorcycle,Urban,Kitchen,MEDIUM,1.5523182877494135,15.0,1,10
39,4.8,21.185047,72.80859,21.235047,72.85859,1900-01-01 20:45:00,1900-01-01 21:00:00,Fog,Jam,motorcycle,Metropolitian,Sports,HIGH,7.601027931405062,15.0,1,20
37,5.0,12.325461,76.632278,12.335461,76.642278,1900-01-01 09:25:00,1900-01-01 09:35:00,Cloudy,Low,motorcycle,Metropolitian,Cosmetics,LOW,1.5545020843143542,10.0,1,9
26,4.9,12.978453,77.643685,13.038453,77.703685,1900-01-01 00:00:00,1900-01-01 00:05:00,Fog,Low,van,Urban,Home,MEDIUM,9.314920531575272,5.0,0,0
20,4.5,22.753839,75.897429,22.803839,75.947429,1900-01-01 20:50:00,1900-01-01 20:55:00,Stormy,Jam,motorcycle,Urban,Electronics,HIGH,7.562267471532915,5.0,1,20
37,4.6,0.0,0.0,0.04,0.04,1900-01-01 15:35:00,1900-01-01 15:45:00,Sunny,Medium,van,Urban,Pet Supplies,MEDIUM,6.290134677634678,10.0,0,15
24,4.5,0.0,0.0,0.03,0.03,1900-01-01 22:25:00,1900-01-01 22:35:00,Fog,Low,van,Urban,Sports,LOW,4.717601092054723,10.0,0,22
33,4.6,22.310329,73.169083,22.330329,73.189083,1900-01-01 10:55:00,1900-01-01 11:05:00,Cloudy,Low,motorcycle,Metropolitian,Jewelry,LOW,3.0295373875693077,10.0,1,10
38,4.0,12.323225,76.630028,12.373225,76.680028,1900-01-01 21:30:00,1900-01-01 21:45:00,Sandstorms,Jam,scooter,Urban,Electronics,HIGH,7.772252870923863,15.0,0,21
29,4.6,23.353783,85.326967,23.463783,85.436967,1900-01-01 18:10:00,1900-01-01 18:25:00,Windy,Medium,scooter,Metropolitian,Kitchen,MEDIUM,16.60127679034639,15.0,1,18
37,3.5,30.885915,75.788259,30.965915,75.868259,1900-01-01 17:55:00,1900-01-01 18:10:00,Stormy,Medium,scooter,Metropolitian,Pet Supplies,MEDIUM,11.720182056112101,15.0,1,17
32,4.1,21.149569,72.772697,21.179569,72.802697,1900-01-01 21:30:00,1900-01-01 21:35:00,Sandstorms,Jam,van,Metropolitian,Toys,HIGH,4.561269432005657,5.0,0,21
36,4.6,19.131141,72.813074,19.14114,72.823074,1900-01-01 11:55:00,1900-01-01 12:05:00,Fog,High,motorcycle,Metropolitian,Clothing,HIGH,1.5296227548410362,10.0,0,11
21,4.9,17.451976,78.385883,17.461976,78.395883,1900-01-01 08:30:00,1900-01-01 08:35:00,Sunny,Low,motorcycle,Metropolitian,Apparel,LOW,1.5367469794085726,5.0,1,8
26,4.7,26.49095,80.318656,26.53095,80.358656,1900-01-01 13:30:00,1900-01-01 13:35:00,Stormy,High,motorcycle,Urban,Skincare,HIGH,5.968596969709576,5.0,0,13
22,4.6,13.054347,80.257221,13.164347,80.367221,1900-01-01 17:10:00,1900-01-01 17:20:00,Sandstorms,Medium,scooter,Metropolitian,Pet Supplies,MEDIUM,17.073957291397175,10.0,1,17
26,4.7,22.728163,75.884212,22.738163,75.894212,1900-01-01 08:10:00,1900-01-01 08:15:00,Windy,Low,motorcycle,Metropolitian,Outdoors,LOW,1.5126859754650717,5.0,1,8
21,4.7,21.160522,72.771477,21.200522,72.811477,1900-01-01 15:25:00,1900-01-01 15:30:00,Sandstorms,Medium,scooter,Metropolitian,Sports,MEDIUM,6.081387490812904,5.0,0,15
37,4.8,19.1093,72.825451,19.1193,72.835451,1900-01-01 11:45:00,1900-01-01 11:55:00,Cloudy,High,motorcycle,Metropolitian,Snacks,MEDIUM,1.5297989528625522,10.0,0,11
28,4.8,12.906229,77.596791,12.956229,77.646791,1900-01-01 17:45:00,1900-01-01 17:50:00,Sandstorms,Medium,motorcycle,Metropolitian,Books,MEDIUM,7.763607607839583,5.0,1,17
35,4.8,21.175104,72.804342,21.215104,72.844342,1900-01-01 16:30:00,1900-01-01 16:45:00,Sunny,Medium,scooter,Other,Cosmetics,MEDIUM,6.081108484515621,15.0,0,16
29,4.5,26.90519,75.810753,26.96519,75.870753,1900-01-01 21:35:00,1900-01-01 21:50:00,Windy,Jam,van,Metropolitian,Home,HIGH,8.938097379310701,15.0,0,21
22,4.8,18.51421,73.838429,18.55421,73.878429,1900-01-01 16:10:00,1900-01-01 16:15:00,Windy,Medium,van,Metropolitian,Grocery,MEDIUM,6.129183922935669,5.0,0,16
33,4.2,0.0,0.0,0.06,0.06,1900-01-01 20:25:00,1900-01-01 20:40:00,Fog,Jam,motorcycle,Urban,Home,HIGH,9.435201537430713,15.0,1,20
21,4.8,21.149669,72.772629,21.209669,72.832629,1900-01-01 20:15:00,1900-01-01 20:30:00,Stormy,Jam,motorcycle,Metropolitian,Kitchen,HIGH,9.122105539589876,15.0,1,20
39,4.7,12.981615,80.231598,13.111615,80.361598,1900-01-01 19:40:00,1900-01-01 19:50:00,Sunny,Jam,scooter,Metropolitian,Pet Supplies,HIGH,20.180811280904425,10.0,1,19
29,4.6,0.0,0.0,0.04,0.04,1900-01-01 13:55:00,1900-01-01 14:10:00,Windy,High,motorcycle,Metropolitian,Electronics,MEDIUM,6.290134677634678,15.0,0,13
35,4.5,19.103249,72.846749,19.193249,72.936749,1900-01-01 20:00:00,1900-01-01 20:15:00,Stormy,Jam,scooter,Metropolitian,Pet Supplies,HIGH,13.766855008587,15.0,1,20
32,4.1,17.458998,78.500366,17.478998,78.520366,1900-01-01 11:30:00,1900-01-01 11:45:00,Sandstorms,High,motorcycle,Urban,Skincare,HIGH,3.073397297635909,15.0,0,11
38,4.8,17.428294,78.404423,17.488294,78.464423,1900-01-01 18:35:00,1900-01-01 18:50:00,Cloudy,Medium,scooter,Metropolitian,Sports,MEDIUM,9.220449825751444,15.0,1,18
36,4.0,11.021278,76.995017,11.151278,77.125017,1900-01-01 17:25:00,1900-01-01 17:40:00,Sunny,Medium,motorcycle,Metropolitian,Toys,MEDIUM,20.253088868519857,15.0,1,17
20,5.0,23.374878,85.335739,23.404878,85.365739,1900-01-01 17:45:00,1900-01-01 17:50:00,Sunny,Medium,motorcycle,Metropolitian,Toys,MEDIUM,4.527917012951369,5.0,1,17
35,4.3,9.957144,76.296783,9.967144,76.306783,1900-01-01 10:20:00,1900-01-01 10:25:00,Windy,Low,motorcycle,Metropolitian,Skincare,LOW,1.5607236381079856,5.0,1,10
20,4.7,26.90294,75.793007,26.91294,75.803007,1900-01-01 12:00:00,1900-01-01 12:15:00,Stormy,High,motorcycle,Metropolitian,Grocery,HIGH,1.489842306740158,15.0,0,12
21,4.7,23.354422,85.3329,23.464422,85.4429,1900-01-01 21:15:00,1900-01-01 21:30:00,Cloudy,Jam,scooter,Metropolitian,Cosmetics,HIGH,16.601240146481604,15.0,0,21
21,4.7,22.311358,73.164798,22.381358,73.234798,1900-01-01 21:35:00,1900-01-01 21:40:00,Cloudy,Jam,motorcycle,Metropolitian,Jewelry,HIGH,10.602467987619454,5.0,0,21
31,4.2,12.975377,77.696664,13.045377,77.766664,1900-01-01 17:30:00,1900-01-01 17:45:00,Cloudy,Medium,scooter,Metropolitian,Snacks,MEDIUM,10.86736612025195,15.0,1,17
30,4.8,12.933298,77.614293,13.023298,77.704293,1900-01-01 19:15:00,1900-01-01 19:25:00,Cloudy,Jam,scooter,Metropolitian,Home,HIGH,13.97320677313832,10.0,1,19
39,4.6,0.0,0.0,0.01,0.01,1900-01-01 10:30:00,1900-01-01 10:45:00,Stormy,Low,motorcycle,Metropolitian,Shoes,MEDIUM,1.5725337292863206,15.0,1,10
36,4.8,26.90294,75.793007,26.92294,75.813007,1900-01-01 11:35:00,1900-01-01 11:40:00,Fog,High,scooter,Metropolitian,Books,HIGH,2.979626144829874,5.0,0,11
31,4.7,15.506205,73.766668,15.536205,73.796668,1900-01-01 19:35:00,1900-01-01 19:40:00,Fog,Jam,motorcycle,Metropolitian,Snacks,HIGH,4.6323779777330785,5.0,1,19
25,4.3,11.003681,76.975525,11.033681,77.005525,1900-01-01 22:45:00,1900-01-01 22:50:00,Sandstorms,Low,motorcycle,Metropolitian,Grocery,LOW,4.674318760489688,5.0,0,22
30,4.4,12.323225,76.630028,12.433225,76.740028,1900-01-01 18:10:00,1900-01-01 18:25:00,Stormy,Medium,motorcycle,Metropolitian,Skincare,MEDIUM,17.09799694004491,15.0,1,18
39,4.7,19.207222,72.972281,19.317222,73.082281,1900-01-01 17:55:00,1900-01-01 18:05:00,Stormy,Medium,motorcycle,Metropolitian,Books,MEDIUM,16.820660300217366,10.0,1,17
29,4.5,0.0,0.0,0.11,0.11,1900-01-01 17:20:00,1900-01-01 17:25:00,Sandstorms,Medium,motorcycle,Metropolitian,Books,MEDIUM,17.29786575291325,5.0,1,17
22,4.8,12.906229,77.596791,12.946229,77.636791,1900-01-01 16:45:00,1900-01-01 16:50:00,Windy,Medium,van,Metropolitian,Sports,MEDIUM,6.210946741811576,5.0,0,16
35,4.4,15.556561,73.763633,15.686561,73.893633,1900-01-01 20:30:00,1900-01-01 20:35:00,Cloudy,Jam,scooter,Metropolitian,Grocery,HIGH,20.06892006159492,5.0,1,20
37,4.5,22.751234,75.88949,22.831234,75.96949,1900-01-01 00:00:00,1900-01-01 00:05:00,Cloudy,Low,motorcycle,Urban,Jewelry,MEDIUM,12.099122314389145,5.0,0,0
31,4.0,19.878028,75.317475,19.988028,75.427475,1900-01-01 19:15:00,1900-01-01 19:20:00,Windy,Jam,motorcycle,Metropolitian,Home,HIGH,16.787724706935688,5.0,1,19
34,4.8,23.357804,85.325146,23.487804,85.455146,1900-01-01 19:20:00,1900-01-01 19:35:00,Sunny,Jam,scooter,Metropolitian,Outdoors,HIGH,19.61873934880106,15.0,1,19
20,4.9,13.026286,80.275235,13.076286,80.325235,1900-01-01 22:15:00,1900-01-01 22:30:00,Windy,Low,motorcycle,Urban,Clothing,MEDIUM,7.761779919073881,15.0,0,22
24,4.8,11.003669,76.976494,11.043669,77.016494,1900-01-01 13:15:00,1900-01-01 13:20:00,Fog,High,motorcycle,Metropolitian,Cosmetics,HIGH,6.2323731292832845,5.0,0,13
38,4.8,0.0,0.0,0.09,0.09,1900-01-01 21:50:00,1900-01-01 22:00:00,Windy,Jam,van,Metropolitian,Outdoors,HIGH,14.15280068944862,10.0,0,21
30,4.1,12.939496,77.625999,12.979496,77.665999,1900-01-01 15:25:00,1900-01-01 15:30:00,Windy,Medium,motorcycle,Metropolitian,Toys,MEDIUM,6.210543032490164,5.0,0,15
22,4.8,22.745536,75.893106,22.835536,75.983106,1900-01-01 18:45:00,1900-01-01 18:55:00,Sunny,Medium,motorcycle,Metropolitian,Shoes,MEDIUM,13.611544388190243,10.0,1,18
31,4.6,0.0,0.0,0.13,0.13,1900-01-01 19:35:00,1900-01-01 19:40:00,Sunny,Jam,scooter,Metropolitian,Shoes,HIGH,20.44292976252901,5.0,1,19
38,4.7,0.0,0.0,0.04,0.04,1900-01-01 12:55:00,1900-01-01 13:00:00,Cloudy,High,motorcycle,Metropolitian,Home,MEDIUM,6.290134677634678,5.0,0,12
20,4.7,12.311072,76.654878,12.351072,76.694878,1900-01-01 12:55:00,1900-01-01 13:00:00,Windy,High,motorcycle,Metropolitian,Snacks,MEDIUM,6.218001190187312,5.0,0,12
31,4.9,11.024839,77.007003,11.094839,77.077003,1900-01-01 19:50:00,1900-01-01 19:55:00,Windy,Jam,scooter,Metropolitian,Shoes,HIGH,10.905993510336524,5.0,1,19
24,4.6,15.556561,73.763633,15.626561,73.833633,1900-01-01 21:15:00,1900-01-01 21:20:00,Fog,Jam,motorcycle,Metropolitian,Pet Supplies,HIGH,10.807103208635905,5.0,0,21
26,4.5,15.498603,73.826911,15.558603,73.886911,1900-01-01 17:40:00,1900-01-01 17:50:00,Fog,Medium,motorcycle,Urban,Clothing,MEDIUM,9.264595774312983,10.0,1,17
31,4.9,13.005801,80.250744,13.025801,80.270744,1900-01-01 10:15:00,1900-01-01 10:30:00,Cloudy,Low,scooter,Urban,Grocery,MEDIUM,3.1049287712301434,15.0,1,10
25,4.8,23.351489,85.324253,23.461489,85.434253,1900-01-01 20:40:00,1900-01-01 20:45:00,Windy,Jam,motorcycle,Metropolitian,Snacks,HIGH,16.601408334261222,5.0,1,20
23,4.8,22.761226,75.887522,22.771226,75.897522,1900-01-01 11:50:00,1900-01-01 12:05:00,Sunny,High,motorcycle,Urban,Books,MEDIUM,1.5125177574807769,15.0,0,11
26,4.8,23.218998,77.373573,23.278998,77.433573,1900-01-01 18:20:00,1900-01-01 18:35:00,Windy,Medium,motorcycle,Metropolitian,Grocery,MEDIUM,9.060226100287554,15.0,1,18
32,4.1,22.311358,73.164798,22.391358,73.244798,1900-01-01 21:50:00,1900-01-01 21:55:00,Stormy,Jam,motorcycle,Metropolitian,Skincare,HIGH,12.116905670047371,5.0,0,21
29,4.9,0.0,0.0,0.13,0.13,1900-01-01 20:10:00,1900-01-01 20:15:00,Stormy,Jam,motorcycle,Metropolitian,Grocery,HIGH,20.44292976252901,5.0,1,20
38,4.3,11.022298,76.998349,11.072298,77.048349,1900-01-01 20:00:00,1900-01-01 20:15:00,Sandstorms,Jam,motorcycle,Urban,Skincare,HIGH,7.790158927085036,15.0,1,20
25,4.8,13.029198,77.570997,13.039198,77.580997,1900-01-01 09:50:00,1900-01-01 09:55:00,Stormy,Low,motorcycle,Urban,Grocery,LOW,1.5524082366564882,5.0,1,9
34,4.2,22.727021,75.884167,22.817021,75.974167,1900-01-01 20:50:00,1900-01-01 21:00:00,Sandstorms,Jam,motorcycle,Metropolitian,Toys,HIGH,13.612393202818417,10.0,1,20
32,4.6,19.121999,72.908493,19.181999,72.968493,1900-01-01 18:25:00,1900-01-01 18:35:00,Windy,Medium,motorcycle,Metropolitian,Toys,MEDIUM,9.177805335296428,10.0,1,18
28,4.5,23.355164,85.324097,23.435164,85.404097,1900-01-01 18:45:00,1900-01-01 19:00:00,Cloudy,Medium,motorcycle,Metropolitian,Outdoors,MEDIUM,12.074224380435789,15.0,1,18
36,4.0,25.454648,81.834502,25.534648,81.914502,1900-01-01 17:15:00,1900-01-01 17:30:00,Cloudy,Medium,scooter,Metropolitian,Apparel,MEDIUM,11.983433564440992,15.0,1,17
38,4.8,22.552996,88.35231,22.642996,88.44231,1900-01-01 17:40:00,1900-01-01 17:45:00,Fog,Medium,scooter,Metropolitian,Sports,MEDIUM,13.620342411997008,5.0,1,17
20,4.9,22.745049,75.892471,22.815049,75.962471,1900-01-01 20:40:00,1900-01-01 20:45:00,Cloudy,Jam,scooter,Metropolitian,Electronics,HIGH,10.58713106938141,5.0,1,20
37,4.8,23.39925,85.390464,23.47925,85.470464,1900-01-01 18:40:00,1900-01-01 18:45:00,Windy,Medium,motorcycle,Metropolitian,Skincare,MEDIUM,12.072385194581768,5.0,1,18
23,4.7,12.334022,76.618203,12.394022,76.678203,1900-01-01 17:30:00,1900-01-01 17:40:00,Cloudy,Medium,motorcycle,Urban,Toys,MEDIUM,9.326428318804075,10.0,1,17
